id,sales
24255,28.0
24256,27.0
24257,26.0
24258,28.0
24259,21.0
24260,26.0
24261,25.0
24262,28.0
24263,27.0
24264,27.0
24265,29.0
24266,21.0
24267,26.0
24268,25.0
24269,20.0
24270,21.0
24271,23.0
24272,26.0
24273,18.0
24274,21.0
24275,19.0
24276,21.0
24277,22.0
24278,24.0
24279,25.0
24280,20.0
24281,19.0
24282,18.0
24283,22.0
24284,22.0
24285,23.0
24286,24.0
24287,20.0
24288,20.0
24289,18.0
24290,22.0
24291,21.0
24292,22.0
24293,26.0
24294,18.0
24295,19.0
24296,18.0
24297,23.0
24298,21.0
24299,22.0
24300,61.0
24301,68.0
24302,67.0
24303,73.0
24304,75.0
24305,77.0
24306,83.0
24307,57.0
24308,66.0
24309,66.0
24310,73.0
24311,73.0
24312,77.0
24313,85.0
24314,58.0
24315,67.0
24316,67.0
24317,74.0
24318,73.0
24319,79.0
24320,84.0
24321,58.0
24322,65.0
24323,66.0
24324,75.0
24325,72.0
24326,80.0
24327,86.0
24328,59.0
24329,66.0
24330,66.0
24331,108.0
24332,110.0
24333,112.0
24334,121.0
24335,83.0
24336,93.0
24337,95.0
24338,103.0
24339,103.0
24340,107.0
24341,117.0
24342,84.0
24343,92.0
24344,95.0
24345,104.0
24346,100.0
24347,112.0
24348,116.0
24349,83.0
24350,94.0
24351,94.0
24352,106.0
24353,100.0
24354,115.0
24355,117.0
24356,82.0
24357,93.0
24358,94.0
24359,69.0
24360,70.0
24361,72.0
24362,80.0
24363,72.0
24364,71.0
24365,66.0
24366,74.0
24367,72.0
24368,78.0
24369,82.0
24370,72.0
24371,69.0
24372,66.0
24373,74.0
24374,73.0
24375,78.0
24376,82.0
24377,72.0
24378,69.0
24379,63.0
24380,74.0
24381,74.0
24382,78.0
24383,84.0
24384,67.0
24385,69.0
24386,63.0
24387,74.0
24388,74.0
24389,74.0
24390,95.0
24391,103.0
24392,101.0
24393,110.0
24394,112.0
24395,115.0
24396,119.0
24397,87.0
24398,100.0
24399,98.0
24400,109.0
24401,109.0
24402,112.0
24403,120.0
24404,87.0
24405,97.0
24406,100.0
24407,110.0
24408,110.0
24409,116.0
24410,120.0
24411,91.0
24412,96.0
24413,98.0
24414,110.0
24415,108.0
24416,118.0
24417,123.0
24418,87.0
24419,95.0
24420,97.0
24421,153.0
24422,156.0
24423,161.0
24424,171.0
24425,116.0
24426,135.0
24427,135.0
24428,148.0
24429,154.0
24430,152.0
24431,167.0
24432,114.0
24433,131.0
24434,136.0
24435,147.0
24436,148.0
24437,158.0
24438,164.0
24439,113.0
24440,133.0
24441,134.0
24442,150.0
24443,149.0
24444,162.0
24445,168.0
24446,113.0
24447,136.0
24448,134.0
24449,88.0
24450,89.0
24451,90.0
24452,99.0
24453,102.0
24454,96.0
24455,88.0
24456,89.0
24457,83.0
24458,91.0
24459,109.0
24460,103.0
24461,90.0
24462,85.0
24463,89.0
24464,82.0
24465,92.0
24466,111.0
24467,97.0
24468,91.0
24469,80.0
24470,94.0
24471,84.0
24472,88.0
24473,114.0
24474,91.0
24475,89.0
24476,80.0
24477,86.0
24478,83.0
24479,83.0
24480,72.0
24481,90.0
24482,87.0
24483,92.0
24484,98.0
24485,99.0
24486,108.0
24487,68.0
24488,85.0
24489,84.0
24490,90.0
24491,94.0
24492,99.0
24493,109.0
24494,70.0
24495,86.0
24496,87.0
24497,92.0
24498,95.0
24499,102.0
24500,106.0
24501,69.0
24502,83.0
24503,85.0
24504,93.0
24505,91.0
24506,102.0
24507,109.0
24508,71.0
24509,84.0
24510,81.0
24511,139.0
24512,140.0
24513,143.0
24514,151.0
24515,100.0
24516,123.0
24517,125.0
24518,131.0
24519,133.0
24520,138.0
24521,145.0
24522,99.0
24523,117.0
24524,123.0
24525,131.0
24526,129.0
24527,137.0
24528,142.0
24529,101.0
24530,120.0
24531,122.0
24532,134.0
24533,127.0
24534,139.0
24535,147.0
24536,101.0
24537,123.0
24538,119.0
24539,82.0
24540,82.0
24541,80.0
24542,90.0
24543,84.0
24544,88.0
24545,73.0
24546,82.0
24547,82.0
24548,87.0
24549,93.0
24550,86.0
24551,81.0
24552,72.0
24553,82.0
24554,82.0
24555,87.0
24556,94.0
24557,84.0
24558,76.0
24559,73.0
24560,84.0
24561,82.0
24562,87.0
24563,96.0
24564,79.0
24565,76.0
24566,73.0
24567,83.0
24568,80.0
24569,84.0
24570,71.0
24571,85.0
24572,81.0
24573,88.0
24574,87.0
24575,88.0
24576,95.0
24577,66.0
24578,81.0
24579,80.0
24580,85.0
24581,85.0
24582,89.0
24583,94.0
24584,69.0
24585,82.0
24586,82.0
24587,86.0
24588,84.0
24589,90.0
24590,93.0
24591,69.0
24592,78.0
24593,79.0
24594,86.0
24595,83.0
24596,89.0
24597,96.0
24598,70.0
24599,78.0
24600,77.0
24601,128.0
24602,125.0
24603,129.0
24604,136.0
24605,89.0
24606,108.0
24607,108.0
24608,122.0
24609,120.0
24610,122.0
24611,130.0
24612,88.0
24613,106.0
24614,107.0
24615,121.0
24616,120.0
24617,122.0
24618,129.0
24619,88.0
24620,107.0
24621,106.0
24622,121.0
24623,120.0
24624,123.0
24625,131.0
24626,89.0
24627,109.0
24628,105.0
24629,79.0
24630,85.0
24631,87.0
24632,95.0
24633,75.0
24634,77.0
24635,71.0
24636,82.0
24637,83.0
24638,92.0
24639,99.0
24640,76.0
24641,75.0
24642,73.0
24643,85.0
24644,81.0
24645,89.0
24646,97.0
24647,75.0
24648,75.0
24649,72.0
24650,86.0
24651,85.0
24652,89.0
24653,99.0
24654,73.0
24655,74.0
24656,73.0
24657,85.0
24658,84.0
24659,87.0
24660,52.0
24661,61.0
24662,57.0
24663,64.0
24664,65.0
24665,65.0
24666,70.0
24667,49.0
24668,58.0
24669,55.0
24670,63.0
24671,64.0
24672,65.0
24673,70.0
24674,50.0
24675,56.0
24676,56.0
24677,65.0
24678,64.0
24679,65.0
24680,69.0
24681,50.0
24682,56.0
24683,55.0
24684,65.0
24685,63.0
24686,66.0
24687,71.0
24688,51.0
24689,56.0
24690,56.0
24691,88.0
24692,89.0
24693,90.0
24694,101.0
24695,68.0
24696,77.0
24697,77.0
24698,85.0
24699,84.0
24700,89.0
24701,99.0
24702,68.0
24703,75.0
24704,77.0
24705,84.0
24706,83.0
24707,91.0
24708,98.0
24709,69.0
24710,76.0
24711,76.0
24712,85.0
24713,81.0
24714,93.0
24715,99.0
24716,68.0
24717,76.0
24718,75.0
24719,47.0
24720,55.0
24721,61.0
24722,67.0
24723,55.0
24724,57.0
24725,53.0
24726,51.0
24727,60.0
24728,66.0
24729,69.0
24730,55.0
24731,57.0
24732,51.0
24733,52.0
24734,58.0
24735,65.0
24736,72.0
24737,55.0
24738,57.0
24739,51.0
24740,54.0
24741,58.0
24742,62.0
24743,75.0
24744,51.0
24745,55.0
24746,49.0
24747,57.0
24748,61.0
24749,60.0
24750,49.0
24751,58.0
24752,57.0
24753,64.0
24754,64.0
24755,65.0
24756,72.0
24757,47.0
24758,55.0
24759,55.0
24760,63.0
24761,63.0
24762,65.0
24763,71.0
24764,48.0
24765,55.0
24766,57.0
24767,63.0
24768,63.0
24769,66.0
24770,71.0
24771,47.0
24772,55.0
24773,57.0
24774,63.0
24775,63.0
24776,67.0
24777,71.0
24778,47.0
24779,55.0
24780,56.0
24781,96.0
24782,96.0
24783,98.0
24784,103.0
24785,68.0
24786,81.0
24787,81.0
24788,92.0
24789,91.0
24790,95.0
24791,103.0
24792,68.0
24793,80.0
24794,81.0
24795,91.0
24796,90.0
24797,95.0
24798,101.0
24799,69.0
24800,80.0
24801,80.0
24802,91.0
24803,88.0
24804,96.0
24805,102.0
24806,69.0
24807,81.0
24808,80.0
24809,48.0
24810,54.0
24811,61.0
24812,68.0
24813,54.0
24814,59.0
24815,52.0
24816,51.0
24817,57.0
24818,66.0
24819,68.0
24820,54.0
24821,56.0
24822,53.0
24823,52.0
24824,56.0
24825,65.0
24826,70.0
24827,54.0
24828,55.0
24829,52.0
24830,55.0
24831,58.0
24832,62.0
24833,73.0
24834,50.0
24835,55.0
24836,50.0
24837,58.0
24838,60.0
24839,60.0
24840,44.0
24841,52.0
24842,51.0
24843,55.0
24844,59.0
24845,60.0
24846,66.0
24847,42.0
24848,51.0
24849,51.0
24850,55.0
24851,58.0
24852,60.0
24853,66.0
24854,43.0
24855,51.0
24856,51.0
24857,55.0
24858,57.0
24859,62.0
24860,64.0
24861,43.0
24862,50.0
24863,51.0
24864,56.0
24865,56.0
24866,62.0
24867,65.0
24868,44.0
24869,51.0
24870,49.0
24871,78.0
24872,82.0
24873,80.0
24874,90.0
24875,59.0
24876,68.0
24877,67.0
24878,76.0
24879,76.0
24880,78.0
24881,87.0
24882,59.0
24883,65.0
24884,68.0
24885,75.0
24886,73.0
24887,80.0
24888,84.0
24889,60.0
24890,68.0
24891,67.0
24892,77.0
24893,73.0
24894,83.0
24895,88.0
24896,59.0
24897,67.0
24898,66.0
24899,47.0
24900,47.0
24901,52.0
24902,62.0
24903,50.0
24904,54.0
24905,47.0
24906,50.0
24907,51.0
24908,54.0
24909,62.0
24910,51.0
24911,53.0
24912,47.0
24913,51.0
24914,51.0
24915,53.0
24916,61.0
24917,50.0
24918,52.0
24919,47.0
24920,51.0
24921,50.0
24922,53.0
24923,65.0
24924,48.0
24925,50.0
24926,47.0
24927,52.0
24928,51.0
24929,54.0
24930,81.0
24931,102.0
24932,99.0
24933,109.0
24934,111.0
24935,115.0
24936,120.0
24937,76.0
24938,95.0
24939,94.0
24940,107.0
24941,109.0
24942,114.0
24943,118.0
24944,77.0
24945,94.0
24946,97.0
24947,107.0
24948,109.0
24949,116.0
24950,118.0
24951,77.0
24952,93.0
24953,94.0
24954,109.0
24955,108.0
24956,117.0
24957,123.0
24958,80.0
24959,94.0
24960,92.0
24961,146.0
24962,147.0
24963,151.0
24964,158.0
24965,111.0
24966,130.0
24967,128.0
24968,140.0
24969,143.0
24970,147.0
24971,155.0
24972,109.0
24973,125.0
24974,127.0
24975,137.0
24976,138.0
24977,145.0
24978,153.0
24979,109.0
24980,126.0
24981,126.0
24982,141.0
24983,140.0
24984,145.0
24985,155.0
24986,109.0
24987,128.0
24988,126.0
24989,88.0
24990,88.0
24991,95.0
24992,98.0
24993,86.0
24994,85.0
24995,79.0
24996,89.0
24997,90.0
24998,97.0
24999,100.0
25000,85.0
25001,82.0
25002,79.0
25003,92.0
25004,90.0
25005,94.0
25006,99.0
25007,81.0
25008,82.0
25009,80.0
25010,91.0
25011,91.0
25012,95.0
25013,102.0
25014,77.0
25015,79.0
25016,77.0
25017,94.0
25018,88.0
25019,84.0
25020,71.0
25021,85.0
25022,82.0
25023,86.0
25024,87.0
25025,89.0
25026,98.0
25027,64.0
25028,80.0
25029,81.0
25030,85.0
25031,85.0
25032,89.0
25033,97.0
25034,65.0
25035,80.0
25036,83.0
25037,86.0
25038,83.0
25039,90.0
25040,95.0
25041,66.0
25042,80.0
25043,79.0
25044,86.0
25045,84.0
25046,91.0
25047,97.0
25048,66.0
25049,80.0
25050,79.0
25051,123.0
25052,122.0
25053,125.0
25054,133.0
25055,92.0
25056,106.0
25057,110.0
25058,118.0
25059,117.0
25060,119.0
25061,128.0
25062,91.0
25063,104.0
25064,109.0
25065,118.0
25066,115.0
25067,121.0
25068,126.0
25069,94.0
25070,105.0
25071,105.0
25072,118.0
25073,116.0
25074,122.0
25075,127.0
25076,91.0
25077,108.0
25078,105.0
25079,76.0
25080,83.0
25081,87.0
25082,95.0
25083,75.0
25084,78.0
25085,72.0
25086,77.0
25087,82.0
25088,93.0
25089,97.0
25090,75.0
25091,75.0
25092,73.0
25093,78.0
25094,79.0
25095,93.0
25096,96.0
25097,75.0
25098,75.0
25099,73.0
25100,82.0
25101,83.0
25102,91.0
25103,99.0
25104,72.0
25105,75.0
25106,74.0
25107,83.0
25108,84.0
25109,89.0
25110,73.0
25111,89.0
25112,83.0
25113,91.0
25114,92.0
25115,96.0
25116,106.0
25117,68.0
25118,83.0
25119,81.0
25120,89.0
25121,91.0
25122,95.0
25123,104.0
25124,69.0
25125,81.0
25126,82.0
25127,90.0
25128,89.0
25129,96.0
25130,104.0
25131,69.0
25132,81.0
25133,80.0
25134,89.0
25135,89.0
25136,98.0
25137,104.0
25138,70.0
25139,81.0
25140,80.0
25141,135.0
25142,139.0
25143,143.0
25144,149.0
25145,97.0
25146,120.0
25147,122.0
25148,131.0
25149,134.0
25150,139.0
25151,142.0
25152,97.0
25153,112.0
25154,120.0
25155,131.0
25156,127.0
25157,138.0
25158,137.0
25159,100.0
25160,117.0
25161,120.0
25162,132.0
25163,129.0
25164,139.0
25165,141.0
25166,100.0
25167,120.0
25168,119.0
25169,82.0
25170,86.0
25171,85.0
25172,93.0
25173,77.0
25174,82.0
25175,75.0
25176,81.0
25177,84.0
25178,91.0
25179,97.0
25180,79.0
25181,78.0
25182,75.0
25183,83.0
25184,84.0
25185,89.0
25186,95.0
25187,79.0
25188,78.0
25189,75.0
25190,84.0
25191,86.0
25192,90.0
25193,98.0
25194,79.0
25195,78.0
25196,76.0
25197,84.0
25198,84.0
25199,87.0
25200,46.0
25201,54.0
25202,53.0
25203,58.0
25204,60.0
25205,63.0
25206,70.0
25207,45.0
25208,53.0
25209,52.0
25210,58.0
25211,58.0
25212,64.0
25213,70.0
25214,45.0
25215,52.0
25216,52.0
25217,58.0
25218,58.0
25219,64.0
25220,70.0
25221,46.0
25222,51.0
25223,52.0
25224,59.0
25225,59.0
25226,65.0
25227,72.0
25228,46.0
25229,52.0
25230,52.0
25231,88.0
25232,91.0
25233,88.0
25234,95.0
25235,66.0
25236,74.0
25237,73.0
25238,85.0
25239,87.0
25240,86.0
25241,93.0
25242,65.0
25243,72.0
25244,74.0
25245,84.0
25246,86.0
25247,87.0
25248,91.0
25249,65.0
25250,72.0
25251,74.0
25252,85.0
25253,81.0
25254,89.0
25255,92.0
25256,64.0
25257,74.0
25258,74.0
25259,47.0
25260,53.0
25261,58.0
25262,63.0
25263,52.0
25264,54.0
25265,49.0
25266,52.0
25267,56.0
25268,62.0
25269,63.0
25270,53.0
25271,53.0
25272,50.0
25273,52.0
25274,54.0
25275,61.0
25276,64.0
25277,52.0
25278,53.0
25279,48.0
25280,56.0
25281,55.0
25282,56.0
25283,64.0
25284,49.0
25285,51.0
25286,47.0
25287,57.0
25288,56.0
25289,56.0
25290,64.0
25291,78.0
25292,74.0
25293,80.0
25294,82.0
25295,83.0
25296,92.0
25297,61.0
25298,76.0
25299,76.0
25300,80.0
25301,78.0
25302,84.0
25303,92.0
25304,62.0
25305,75.0
25306,76.0
25307,81.0
25308,78.0
25309,85.0
25310,92.0
25311,63.0
25312,74.0
25313,75.0
25314,81.0
25315,78.0
25316,85.0
25317,93.0
25318,64.0
25319,74.0
25320,75.0
25321,116.0
25322,120.0
25323,125.0
25324,131.0
25325,91.0
25326,102.0
25327,100.0
25328,113.0
25329,114.0
25330,119.0
25331,124.0
25332,88.0
25333,100.0
25334,99.0
25335,112.0
25336,113.0
25337,118.0
25338,124.0
25339,87.0
25340,100.0
25341,99.0
25342,113.0
25343,113.0
25344,121.0
25345,124.0
25346,88.0
25347,101.0
25348,99.0
25349,73.0
25350,76.0
25351,81.0
25352,87.0
25353,74.0
25354,78.0
25355,73.0
25356,76.0
25357,78.0
25358,87.0
25359,89.0
25360,76.0
25361,77.0
25362,73.0
25363,77.0
25364,77.0
25365,88.0
25366,89.0
25367,75.0
25368,77.0
25369,72.0
25370,77.0
25371,78.0
25372,87.0
25373,95.0
25374,71.0
25375,76.0
25376,72.0
25377,77.0
25378,82.0
25379,79.0
25380,60.0
25381,68.0
25382,66.0
25383,73.0
25384,76.0
25385,76.0
25386,82.0
25387,57.0
25388,66.0
25389,67.0
25390,72.0
25391,74.0
25392,79.0
25393,82.0
25394,58.0
25395,67.0
25396,68.0
25397,73.0
25398,73.0
25399,79.0
25400,81.0
25401,58.0
25402,66.0
25403,66.0
25404,74.0
25405,72.0
25406,81.0
25407,83.0
25408,61.0
25409,66.0
25410,64.0
25411,105.0
25412,108.0
25413,115.0
25414,123.0
25415,82.0
25416,92.0
25417,92.0
25418,101.0
25419,102.0
25420,109.0
25421,118.0
25422,83.0
25423,91.0
25424,93.0
25425,101.0
25426,101.0
25427,110.0
25428,117.0
25429,84.0
25430,91.0
25431,92.0
25432,103.0
25433,100.0
25434,110.0
25435,118.0
25436,83.0
25437,93.0
25438,91.0
25439,71.0
25440,70.0
25441,70.0
25442,79.0
25443,66.0
25444,69.0
25445,65.0
25446,73.0
25447,73.0
25448,76.0
25449,82.0
25450,67.0
25451,68.0
25452,65.0
25453,74.0
25454,74.0
25455,76.0
25456,81.0
25457,64.0
25458,68.0
25459,62.0
25460,74.0
25461,75.0
25462,76.0
25463,85.0
25464,62.0
25465,68.0
25466,62.0
25467,74.0
25468,74.0
25469,73.0
25470,55.0
25471,61.0
25472,60.0
25473,66.0
25474,71.0
25475,69.0
25476,76.0
25477,51.0
25478,59.0
25479,58.0
25480,68.0
25481,69.0
25482,69.0
25483,75.0
25484,51.0
25485,58.0
25486,60.0
25487,68.0
25488,68.0
25489,70.0
25490,74.0
25491,51.0
25492,57.0
25493,59.0
25494,70.0
25495,66.0
25496,70.0
25497,75.0
25498,53.0
25499,58.0
25500,59.0
25501,98.0
25502,102.0
25503,103.0
25504,111.0
25505,75.0
25506,86.0
25507,85.0
25508,94.0
25509,97.0
25510,99.0
25511,106.0
25512,75.0
25513,86.0
25514,88.0
25515,94.0
25516,94.0
25517,101.0
25518,105.0
25519,76.0
25520,86.0
25521,85.0
25522,97.0
25523,94.0
25524,102.0
25525,106.0
25526,76.0
25527,86.0
25528,88.0
25529,64.0
25530,67.0
25531,65.0
25532,77.0
25533,54.0
25534,59.0
25535,52.0
25536,67.0
25537,70.0
25538,72.0
25539,78.0
25540,57.0
25541,56.0
25542,54.0
25543,68.0
25544,68.0
25545,72.0
25546,77.0
25547,54.0
25548,56.0
25549,53.0
25550,70.0
25551,70.0
25552,70.0
25553,79.0
25554,51.0
25555,55.0
25556,52.0
25557,70.0
25558,70.0
25559,67.0
25560,36.0
25561,44.0
25562,43.0
25563,48.0
25564,48.0
25565,50.0
25566,54.0
25567,36.0
25568,44.0
25569,44.0
25570,49.0
25571,47.0
25572,49.0
25573,53.0
25574,36.0
25575,44.0
25576,44.0
25577,49.0
25578,47.0
25579,49.0
25580,53.0
25581,36.0
25582,43.0
25583,43.0
25584,49.0
25585,46.0
25586,50.0
25587,53.0
25588,36.0
25589,44.0
25590,44.0
25591,69.0
25592,70.0
25593,73.0
25594,79.0
25595,49.0
25596,59.0
25597,59.0
25598,67.0
25599,66.0
25600,71.0
25601,73.0
25602,49.0
25603,58.0
25604,59.0
25605,66.0
25606,65.0
25607,71.0
25608,72.0
25609,49.0
25610,58.0
25611,59.0
25612,67.0
25613,65.0
25614,72.0
25615,72.0
25616,49.0
25617,59.0
25618,58.0
25619,43.0
25620,42.0
25621,46.0
25622,56.0
25623,41.0
25624,44.0
25625,40.0
25626,45.0
25627,44.0
25628,49.0
25629,55.0
25630,42.0
25631,42.0
25632,41.0
25633,45.0
25634,43.0
25635,49.0
25636,55.0
25637,37.0
25638,44.0
25639,41.0
25640,47.0
25641,43.0
25642,49.0
25643,56.0
25644,36.0
25645,42.0
25646,42.0
25647,48.0
25648,42.0
25649,50.0
25650,37.0
25651,44.0
25652,44.0
25653,49.0
25654,48.0
25655,50.0
25656,55.0
25657,37.0
25658,44.0
25659,44.0
25660,49.0
25661,47.0
25662,50.0
25663,55.0
25664,36.0
25665,43.0
25666,45.0
25667,48.0
25668,47.0
25669,51.0
25670,55.0
25671,36.0
25672,42.0
25673,44.0
25674,48.0
25675,46.0
25676,52.0
25677,56.0
25678,37.0
25679,43.0
25680,44.0
25681,68.0
25682,70.0
25683,70.0
25684,76.0
25685,50.0
25686,58.0
25687,60.0
25688,67.0
25689,66.0
25690,68.0
25691,73.0
25692,50.0
25693,56.0
25694,59.0
25695,67.0
25696,65.0
25697,68.0
25698,71.0
25699,50.0
25700,58.0
25701,58.0
25702,68.0
25703,65.0
25704,69.0
25705,73.0
25706,49.0
25707,59.0
25708,58.0
25709,38.0
25710,44.0
25711,47.0
25712,55.0
25713,40.0
25714,43.0
25715,37.0
25716,40.0
25717,47.0
25718,50.0
25719,55.0
25720,41.0
25721,43.0
25722,41.0
25723,44.0
25724,44.0
25725,49.0
25726,54.0
25727,38.0
25728,42.0
25729,41.0
25730,44.0
25731,45.0
25732,49.0
25733,56.0
25734,36.0
25735,38.0
25736,42.0
25737,47.0
25738,47.0
25739,49.0
25740,33.0
25741,41.0
25742,40.0
25743,44.0
25744,45.0
25745,46.0
25746,51.0
25747,33.0
25748,40.0
25749,40.0
25750,44.0
25751,44.0
25752,46.0
25753,51.0
25754,34.0
25755,39.0
25756,39.0
25757,45.0
25758,44.0
25759,47.0
25760,50.0
25761,33.0
25762,39.0
25763,39.0
25764,45.0
25765,43.0
25766,47.0
25767,51.0
25768,33.0
25769,40.0
25770,39.0
25771,62.0
25772,63.0
25773,66.0
25774,72.0
25775,45.0
25776,55.0
25777,56.0
25778,61.0
25779,60.0
25780,65.0
25781,69.0
25782,44.0
25783,53.0
25784,55.0
25785,58.0
25786,60.0
25787,65.0
25788,67.0
25789,45.0
25790,54.0
25791,54.0
25792,59.0
25793,60.0
25794,65.0
25795,69.0
25796,45.0
25797,56.0
25798,53.0
25799,40.0
25800,41.0
25801,44.0
25802,50.0
25803,39.0
25804,40.0
25805,39.0
25806,43.0
25807,42.0
25808,46.0
25809,52.0
25810,38.0
25811,40.0
25812,39.0
25813,43.0
25814,41.0
25815,46.0
25816,52.0
25817,37.0
25818,39.0
25819,38.0
25820,44.0
25821,42.0
25822,45.0
25823,54.0
25824,34.0
25825,40.0
25826,39.0
25827,44.0
25828,42.0
25829,46.0
25830,70.0
25831,74.0
25832,73.0
25833,79.0
25834,81.0
25835,84.0
25836,86.0
25837,65.0
25838,74.0
25839,71.0
25840,80.0
25841,78.0
25842,84.0
25843,86.0
25844,65.0
25845,72.0
25846,74.0
25847,81.0
25848,79.0
25849,85.0
25850,85.0
25851,66.0
25852,73.0
25853,72.0
25854,82.0
25855,78.0
25856,85.0
25857,86.0
25858,66.0
25859,73.0
25860,73.0
25861,112.0
25862,115.0
25863,119.0
25864,126.0
25865,87.0
25866,99.0
25867,100.0
25868,107.0
25869,110.0
25870,115.0
25871,122.0
25872,88.0
25873,98.0
25874,100.0
25875,108.0
25876,108.0
25877,115.0
25878,123.0
25879,87.0
25880,100.0
25881,99.0
25882,108.0
25883,107.0
25884,118.0
25885,122.0
25886,88.0
25887,99.0
25888,99.0
25889,74.0
25890,80.0
25891,76.0
25892,85.0
25893,68.0
25894,74.0
25895,67.0
25896,75.0
25897,78.0
25898,82.0
25899,88.0
25900,72.0
25901,72.0
25902,68.0
25903,76.0
25904,79.0
25905,81.0
25906,88.0
25907,69.0
25908,71.0
25909,68.0
25910,78.0
25911,78.0
25912,81.0
25913,90.0
25914,68.0
25915,71.0
25916,68.0
25917,80.0
25918,79.0
25919,77.0
25920,55.0
25921,63.0
25922,60.0
25923,63.0
25924,69.0
25925,70.0
25926,76.0
25927,53.0
25928,60.0
25929,59.0
25930,63.0
25931,66.0
25932,71.0
25933,74.0
25934,54.0
25935,59.0
25936,59.0
25937,63.0
25938,65.0
25939,72.0
25940,74.0
25941,54.0
25942,58.0
25943,58.0
25944,64.0
25945,65.0
25946,73.0
25947,75.0
25948,55.0
25949,59.0
25950,57.0
25951,99.0
25952,104.0
25953,108.0
25954,117.0
25955,75.0
25956,86.0
25957,88.0
25958,97.0
25959,98.0
25960,104.0
25961,111.0
25962,75.0
25963,86.0
25964,88.0
25965,97.0
25966,98.0
25967,104.0
25968,108.0
25969,75.0
25970,85.0
25971,88.0
25972,98.0
25973,98.0
25974,106.0
25975,108.0
25976,75.0
25977,86.0
25978,85.0
25979,61.0
25980,67.0
25981,66.0
25982,76.0
25983,59.0
25984,62.0
25985,55.0
25986,64.0
25987,70.0
25988,72.0
25989,78.0
25990,60.0
25991,58.0
25992,56.0
25993,67.0
25994,70.0
25995,70.0
25996,78.0
25997,58.0
25998,59.0
25999,56.0
26000,68.0
26001,71.0
26002,71.0
26003,79.0
26004,57.0
26005,58.0
26006,55.0
26007,69.0
26008,70.0
26009,68.0
26010,61.0
26011,66.0
26012,64.0
26013,73.0
26014,74.0
26015,76.0
26016,83.0
26017,55.0
26018,63.0
26019,64.0
26020,72.0
26021,74.0
26022,76.0
26023,82.0
26024,56.0
26025,64.0
26026,66.0
26027,73.0
26028,73.0
26029,78.0
26030,82.0
26031,56.0
26032,63.0
26033,65.0
26034,74.0
26035,71.0
26036,78.0
26037,84.0
26038,57.0
26039,64.0
26040,65.0
26041,104.0
26042,107.0
26043,112.0
26044,120.0
26045,81.0
26046,93.0
26047,92.0
26048,100.0
26049,102.0
26050,108.0
26051,117.0
26052,82.0
26053,92.0
26054,91.0
26055,100.0
26056,101.0
26057,110.0
26058,111.0
26059,83.0
26060,92.0
26061,91.0
26062,101.0
26063,102.0
26064,110.0
26065,113.0
26066,83.0
26067,93.0
26068,90.0
26069,72.0
26070,69.0
26071,70.0
26072,80.0
26073,62.0
26074,68.0
26075,66.0
26076,73.0
26077,73.0
26078,76.0
26079,81.0
26080,60.0
26081,70.0
26082,68.0
26083,74.0
26084,71.0
26085,76.0
26086,80.0
26087,63.0
26088,70.0
26089,67.0
26090,74.0
26091,73.0
26092,76.0
26093,83.0
26094,59.0
26095,69.0
26096,67.0
26097,75.0
26098,73.0
26099,73.0
26100,25.0
26101,29.0
26102,30.0
26103,33.0
26104,35.0
26105,35.0
26106,39.0
26107,24.0
26108,28.0
26109,30.0
26110,33.0
26111,35.0
26112,35.0
26113,38.0
26114,25.0
26115,28.0
26116,30.0
26117,33.0
26118,34.0
26119,35.0
26120,37.0
26121,25.0
26122,28.0
26123,29.0
26124,34.0
26125,33.0
26126,35.0
26127,37.0
26128,26.0
26129,28.0
26130,29.0
26131,45.0
26132,45.0
26133,48.0
26134,53.0
26135,33.0
26136,39.0
26137,40.0
26138,43.0
26139,43.0
26140,47.0
26141,51.0
26142,33.0
26143,38.0
26144,39.0
26145,42.0
26146,43.0
26147,48.0
26148,48.0
26149,34.0
26150,40.0
26151,39.0
26152,43.0
26153,44.0
26154,49.0
26155,49.0
26156,33.0
26157,40.0
26158,39.0
26159,30.0
26160,30.0
26161,32.0
26162,38.0
26163,28.0
26164,31.0
26165,29.0
26166,32.0
26167,32.0
26168,34.0
26169,37.0
26170,29.0
26171,29.0
26172,29.0
26173,33.0
26174,31.0
26175,34.0
26176,36.0
26177,29.0
26178,31.0
26179,28.0
26180,33.0
26181,31.0
26182,33.0
26183,39.0
26184,28.0
26185,30.0
26186,27.0
26187,33.0
26188,30.0
26189,31.0
26190,36.0
26191,45.0
26192,43.0
26193,45.0
26194,47.0
26195,49.0
26196,53.0
26197,36.0
26198,44.0
26199,43.0
26200,46.0
26201,46.0
26202,49.0
26203,53.0
26204,36.0
26205,43.0
26206,43.0
26207,47.0
26208,45.0
26209,49.0
26210,52.0
26211,36.0
26212,41.0
26213,42.0
26214,47.0
26215,45.0
26216,49.0
26217,53.0
26218,36.0
26219,42.0
26220,42.0
26221,65.0
26222,66.0
26223,67.0
26224,73.0
26225,48.0
26226,56.0
26227,58.0
26228,62.0
26229,63.0
26230,67.0
26231,71.0
26232,47.0
26233,55.0
26234,57.0
26235,63.0
26236,63.0
26237,67.0
26238,71.0
26239,48.0
26240,55.0
26241,55.0
26242,63.0
26243,62.0
26244,67.0
26245,71.0
26246,47.0
26247,57.0
26248,55.0
26249,35.0
26250,40.0
26251,45.0
26252,55.0
26253,42.0
